Newmarket, (48006) Hourly, Fine particulate matter (PM2.5) Concentrations
Station,Newmarket (48006)
Address,Eagle St. W./Mccaffrey Rd.
Latitude,44.044306
Longitude,-79.48325
Elevation, 268 metres
Air intake height,5 metres
Pollutant,Fine Particulate Matter (fine particulate matter PM2.5)
Unit, micrograms per cubic metre (&micro;g/m<sup>3</sup>)
Remarks, 9999 for invalid or missing data.
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
48006,Fine Particulate Matter,2020-03-28,11,10,6,3,2,1,1,1,1,1,2,2,3,3,3,2,3,4,5,5,4,4,3,3,
48006,Fine Particulate Matter,2020-03-29,3,4,4,3,3,1,1,1,0,0,0,1,2,5,4,6,4,4,3,3,2,2,3,2,
48006,Fine Particulate Matter,2020-03-30,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,2,5,6,6,6,7,6,4,2,
48006,Fine Particulate Matter,2020-03-31,2,3,3,2,1,2,4,3,1,0,0,0,1,2,3,4,4,3,3,3,3,4,4,4,
48006,Fine Particulate Matter,2020-04-01,4,5,4,5,5,5,5,6,4,5,3,3,2,4,4,4,8,8,7,8,8,5,3,4,
48006,Fine Particulate Matter,2020-04-02,4,5,5,5,5,6,6,6,2,2,2,2,2,3,4,5,5,6,4,3,2,2,2,3,
48006,Fine Particulate Matter,2020-04-03,4,4,5,6,3,2,2,2,2,2,2,4,2,2,2,3,2,2,3,3,3,4,3,2,
48006,Fine Particulate Matter,2020-04-04,2,2,2,2,2,2,2,3,5,5,3,3,3,4,5,7,15,17,15,13,12,11,11,8,
48006,Fine Particulate Matter,2020-04-05,10,12,3,1,1,2,2,2,1,2,2,2,2,1,1,1,1,0,1,0,0,0,1,1,
48006,Fine Particulate Matter,2020-04-06,1,1,1,1,1,1,2,2,1,1,0,0,1,2,3,3,4,6,6,5,4,5,5,3,
48006,Fine Particulate Matter,2020-04-07,5,7,8,7,7,6,6,5,4,4,4,6,9,10,8,6,8,9,9,9,9,8,7,7,
48006,Fine Particulate Matter,2020-04-08,8,11,13,13,11,11,15,19,21,19,10,6,4,6,5,5,6,6,6,7,9,8,8,7,
48006,Fine Particulate Matter,2020-04-09,9,11,14,8,0,1,1,2,2,2,1,1,1,1,1,1,1,1,0,1,0,0,0,0,
48006,Fine Particulate Matter,2020-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,
48006,Fine Particulate Matter,2020-04-11,1,1,2,2,2,2,2,2,2,2,3,2,2,3,2,3,4,5,6,9,11,13,13,13,
48006,Fine Particulate Matter,2020-04-12,14,15,15,14,12,13,12,11,12,12,12,11,11,9,8,8,7,7,7,8,7,6,6,6,
48006,Fine Particulate Matter,2020-04-13,6,6,8,9,4,1,1,1,1,2,2,2,5,5,2,1,0,0,0,0,0,0,0,0,
48006,Fine Particulate Matter,2020-04-14,1,1,1,2,2,2,2,3,3,3,3,3,3,4,5,5,10,11,6,5,4,4,3,2,
48006,Fine Particulate Matter,2020-04-15,3,3,3,4,3,4,4,4,8,9,6,5,4,3,2,2,2,2,2,2,3,2,1,1,
48006,Fine Particulate Matter,2020-04-16,2,2,2,2,2,1,1,1,1,1,1,1,3,2,2,2,3,4,5,6,7,7,7,7,
48006,Fine Particulate Matter,2020-04-17,7,7,7,7,6,7,7,8,7,6,5,4,4,3,3,5,8,12,14,17,14,12,10,9,
48006,Fine Particulate Matter,2020-04-18,8,9,9,10,10,10,10,8,6,6,5,4,3,4,7,9,9,12,16,16,17,19,15,12,
48006,Fine Particulate Matter,2020-04-19,9,7,7,7,7,9,9,9,9,10,11,11,10,8,5,2,1,1,1,1,1,1,2,2,
48006,Fine Particulate Matter,2020-04-20,2,2,3,3,3,3,4,4,3,4,5,4,5,5,6,6,5,7,8,6,6,6,4,4,
48006,Fine Particulate Matter,2020-04-21,8,6,5,5,5,0,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,3,3,4,
48006,Fine Particulate Matter,2020-04-22,3,4,4,3,3,3,3,3,3,3,4,4,3,3,3,3,3,4,4,5,5,6,8,7,
48006,Fine Particulate Matter,2020-04-23,7,6,5,6,7,7,5,3,3,3,4,4,4,4,3,3,3,4,5,4,3,7,8,8,
48006,Fine Particulate Matter,2020-04-24,7,5,4,4,3,3,3,3,2,2,2,2,2,2,3,4,4,4,4,4,5,6,7,5,
48006,Fine Particulate Matter,2020-04-25,8,9,8,6,6,6,8,6,4,5,3,3,4,4,4,4,4,5,6,8,7,15,11,12,
48006,Fine Particulate Matter,2020-04-26,19,13,8,8,7,5,4,4,4,4,4,4,5,4,4,3,4,4,3,3,3,3,4,3,
48006,Fine Particulate Matter,2020-04-27,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,5,4,6,9,10,10,9,9,8,
48006,Fine Particulate Matter,2020-04-28,9,8,9,8,8,8,9,9,10,9,8,7,6,5,5,4,6,6,6,6,5,4,4,4,
48006,Fine Particulate Matter,2020-04-29,4,4,3,3,3,3,3,4,6,7,9,9,7,8,7,6,6,6,5,6,7,9,10,10,
48006,Fine Particulate Matter,2020-04-30,9,9,8,8,8,6,5,3,3,4,4,4,5,6,7,9,6,5,4,7,11,11,13,12,
48006,Fine Particulate Matter,2020-05-01,12,15,16,7,4,3,1,1,1,0,0,0,0,0,1,1,2,3,4,4,5,6,8,5,
48006,Fine Particulate Matter,2020-05-02,5,5,4,3,3,2,2,2,3,5,5,10,9,7,9,9,9,9,11,10,10,10,9,9,
48006,Fine Particulate Matter,2020-05-03,11,11,11,9,6,4,3,2,4,5,5,5,2,2,2,2,2,2,2,3,3,3,3,3,
48006,Fine Particulate Matter,2020-05-04,3,3,1,1,0,0,0,1,1,2,3,3,3,4,11,3,1,1,2,2,3,2,2,2,
48006,Fine Particulate Matter,2020-05-05,3,3,3,3,3,3,2,2,2,1,1,2,2,3,5,7,6,7,8,8,8,6,4,4,
48006,Fine Particulate Matter,2020-05-06,3,3,3,4,3,4,3,2,2,2,1,1,2,3,2,3,3,3,3,4,5,5,5,3,
48006,Fine Particulate Matter,2020-05-07,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,3,
48006,Fine Particulate Matter,2020-05-08,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,
48006,Fine Particulate Matter,2020-05-09,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
48006,Fine Particulate Matter,2020-05-10,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,4,5,6,6,3,3,2,2,
48006,Fine Particulate Matter,2020-05-11,2,2,2,2,2,3,3,2,4,4,3,2,1,1,3,4,6,7,4,4,3,3,4,5,
