Oshawa, (45027) Hourly, Fine particulate matter (PM2.5) Concentrations
Station,Oshawa (45027)
Address,Brittania Ave. W., EP Taylor Stables
Latitude,43.952248
Longitude,-78.91252
Elevation, 161 metres
Air intake height,3 metres
Pollutant,Fine Particulate Matter (fine particulate matter PM2.5)
Unit, micrograms per cubic metre (&micro;g/m<sup>3</sup>)
Remarks, 9999 for invalid or missing data.
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
45027,Fine Particulate Matter,2020-02-11,7,8,8,8,8,8,8,8,9,12,10,9,8,8,11,12,9,11,13,11,9,9,8,8,
45027,Fine Particulate Matter,2020-02-12,8,7,8,7,6,5,5,6,7,8,9,9,11,11,11,10,10,11,13,13,12,13,13,14,
45027,Fine Particulate Matter,2020-02-13,16,18,16,18,18,14,13,13,14,15,12,6,5,5,5,5,5,4,4,4,4,4,4,4,
45027,Fine Particulate Matter,2020-02-14,4,5,5,5,5,5,4,5,4,3,2,2,2,2,2,3,5,8,9,8,8,9,10,11,
45027,Fine Particulate Matter,2020-02-15,9,6,6,5,5,5,4,4,4,4,4,5,5,5,5,5,6,7,7,7,7,6,7,7,
45027,Fine Particulate Matter,2020-02-16,8,10,12,14,14,15,14,13,12,10,10,9,8,7,7,7,8,9,10,8,7,7,6,6,
45027,Fine Particulate Matter,2020-02-17,6,6,5,5,5,6,5,4,4,4,3,3,3,3,3,4,5,7,8,7,6,5,5,4,
45027,Fine Particulate Matter,2020-02-18,4,5,5,5,5,4,4,5,7,10,9,5,6,9,8,6,5,4,4,4,4,4,4,4,
45027,Fine Particulate Matter,2020-02-19,3,3,4,3,3,3,3,3,2,2,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9999,
45027,Fine Particulate Matter,2020-02-20,9999,9999,9999,9999,9999,4,3,3,9999,9999,9999,9999,10,10,10,11,11,11,12,9,9,9,8,8,
45027,Fine Particulate Matter,2020-02-21,7,6,5,5,4,2,2,2,3,5,6,7,7,8,8,7,8,9,12,12,13,12,11,10,
45027,Fine Particulate Matter,2020-02-22,9,8,7,7,7,7,8,8,7,7,7,8,9,9,10,11,11,12,14,16,17,16,14,15,
45027,Fine Particulate Matter,2020-02-23,15,15,16,17,18,18,19,19,17,13,10,10,10,10,10,11,16,10,11,11,11,10,10,9,
45027,Fine Particulate Matter,2020-02-24,9,11,12,12,13,13,13,14,16,16,17,19,17,20,22,20,22,26,19,9,8,8,7,6,
45027,Fine Particulate Matter,2020-02-25,6,6,7,7,6,6,5,6,6,6,7,7,6,5,5,5,5,6,7,7,7,7,5,5,
45027,Fine Particulate Matter,2020-02-26,4,5,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,5,4,4,5,5,4,
45027,Fine Particulate Matter,2020-02-27,4,5,5,4,4,4,4,4,3,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,
45027,Fine Particulate Matter,2020-02-28,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,3,
45027,Fine Particulate Matter,2020-02-29,3,3,3,4,4,4,4,4,2,2,2,2,2,2,3,3,3,3,4,5,6,7,6,6,
45027,Fine Particulate Matter,2020-03-01,5,6,6,6,5,5,4,4,3,2,2,3,5,4,6,7,9,10,10,8,7,7,7,7,
45027,Fine Particulate Matter,2020-03-02,7,8,7,7,7,7,7,7,7,8,10,12,13,10,9,10,13,13,12,16,18,8,7,7,
45027,Fine Particulate Matter,2020-03-03,7,8,8,9,7,7,7,6,6,7,9,13,19,18,14,8,7,7,6,13,21,22,20,18,
45027,Fine Particulate Matter,2020-03-04,16,15,10,7,8,8,7,7,5,7,8,7,6,5,5,5,5,5,5,5,5,4,3,3,
45027,Fine Particulate Matter,2020-03-05,3,4,4,4,3,3,3,3,2,2,3,4,4,5,5,5,5,5,6,6,6,5,5,5,
45027,Fine Particulate Matter,2020-03-06,5,6,6,5,5,5,5,4,4,4,4,4,3,4,3,3,4,3,3,3,3,3,3,3,
45027,Fine Particulate Matter,2020-03-07,3,3,3,4,4,3,3,2,2,4,3,3,3,4,5,5,6,7,8,8,7,7,7,8,
45027,Fine Particulate Matter,2020-03-08,9,8,-999,-999,9,10,10,11,8,7,7,8,8,9,9,9,8,9,8,8,8,7,6,6,
45027,Fine Particulate Matter,2020-03-09,6,5,6,6,6,6,6,6,4,4,6,7,8,9,9,11,11,14,15,17,16,14,11,13,
45027,Fine Particulate Matter,2020-03-10,17,24,21,19,15,11,8,5,6,5,6,5,5,6,6,7,8,7,8,8,7,5,5,4,
45027,Fine Particulate Matter,2020-03-11,4,5,5,5,5,4,4,4,3,3,3,3,4,3,3,3,3,5,5,5,5,5,4,4,
45027,Fine Particulate Matter,2020-03-12,4,4,5,5,4,4,4,4,3,4,4,6,7,9,8,8,8,10,11,11,10,9,8,10,
45027,Fine Particulate Matter,2020-03-13,12,17,19,17,14,9,9,5,4,4,4,4,4,4,4,3,3,3,4,4,3,3,3,3,
45027,Fine Particulate Matter,2020-03-14,3,5,5,5,4,4,4,3,3,3,2,2,2,3,3,3,3,4,5,4,4,4,4,4,
45027,Fine Particulate Matter,2020-03-15,3,4,4,3,3,3,3,3,2,2,2,2,2,2,1,2,2,3,4,5,5,4,4,4,
45027,Fine Particulate Matter,2020-03-16,5,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,4,4,5,5,4,5,6,
45027,Fine Particulate Matter,2020-03-17,8,10,11,11,13,15,17,19,18,16,10,8,5,4,4,3,3,3,4,4,5,4,4,4,
45027,Fine Particulate Matter,2020-03-18,4,4,5,5,5,5,5,4,2,3,4,5,5,5,4,4,4,4,5,5,5,4,4,4,
45027,Fine Particulate Matter,2020-03-19,5,7,7,7,7,7,6,7,9,12,12,12,11,12,11,11,9,10,10,9,6,5,5,5,
45027,Fine Particulate Matter,2020-03-20,4,2,3,3,4,4,5,6,3,3,5,4,5,5,5,5,4,6,7,6,5,5,4,3,
45027,Fine Particulate Matter,2020-03-21,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,3,4,6,7,6,6,5,5,
45027,Fine Particulate Matter,2020-03-22,4,4,4,4,3,3,3,2,2,2,2,3,3,3,3,3,3,4,5,5,5,4,4,4,
45027,Fine Particulate Matter,2020-03-23,3,2,2,2,3,4,3,3,4,6,6,6,5,5,5,4,4,4,4,4,4,6,7,6,
45027,Fine Particulate Matter,2020-03-24,5,7,8,8,7,6,7,7,6,5,4,3,5,7,6,5,6,5,5,6,6,6,6,7,
45027,Fine Particulate Matter,2020-03-25,5,5,4,5,5,5,5,5,5,5,5,5,5,6,7,7,8,9,10,11,10,10,10,10,
45027,Fine Particulate Matter,2020-03-26,10,12,15,16,16,16,16,15,11,7,5,6,8,9,19,17,13,10,6,5,4,4,3,3,
45027,Fine Particulate Matter,2020-03-27,3,3,3,3,3,4,4,3,2,3,3,4,5,6,8,8,8,9,10,15,16,14,14,13,
45027,Fine Particulate Matter,2020-03-28,11,7,5,4,3,3,3,3,3,3,3,4,4,4,4,4,5,7,7,7,6,6,5,4,
45027,Fine Particulate Matter,2020-03-29,3,5,6,5,4,3,3,2,1,1,1,1,1,2,2,3,5,7,4,4,4,4,4,4,
45027,Fine Particulate Matter,2020-03-30,3,4,4,4,3,3,3,2,2,2,2,3,3,3,2,2,3,3,3,3,3,3,3,3,
45027,Fine Particulate Matter,2020-03-31,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,3,3,3,3,
45027,Fine Particulate Matter,2020-04-01,3,4,4,4,3,3,3,2,2,2,3,4,5,5,5,6,6,8,9,8,6,6,6,5,
45027,Fine Particulate Matter,2020-04-02,5,5,5,5,5,5,5,3,2,2,3,3,4,4,4,4,4,5,6,6,5,5,4,3,
45027,Fine Particulate Matter,2020-04-03,6,4,4,4,4,4,3,2,2,2,2,2,4,4,4,4,4,4,4,4,3,2,2,2,
45027,Fine Particulate Matter,2020-04-04,2,4,5,5,4,4,4,4,3,6,8,8,9,8,7,8,8,7,7,6,6,7,7,8,
45027,Fine Particulate Matter,2020-04-05,8,10,10,10,7,4,4,4,3,3,3,3,3,3,4,3,3,4,4,4,4,3,3,3,
45027,Fine Particulate Matter,2020-04-06,2,4,4,4,3,3,3,2,2,2,3,5,5,5,5,5,5,6,8,6,5,4,4,4,
45027,Fine Particulate Matter,2020-04-07,4,4,4,4,5,4,4,3,2,3,4,5,6,7,7,6,6,8,8,8,8,7,7,6,
45027,Fine Particulate Matter,2020-04-08,6,5,5,5,5,5,5,5,5,8,9,9,7,7,8,7,5,6,8,9,9,9,9,8,
45027,Fine Particulate Matter,2020-04-09,7,8,9,11,11,4,4,4,3,3,3,3,3,4,4,4,4,5,5,5,4,4,3,3,
45027,Fine Particulate Matter,2020-04-10,3,4,4,3,3,3,2,2,2,3,3,3,3,3,3,3,4,5,5,5,5,4,4,3,
45027,Fine Particulate Matter,2020-04-11,3,2,3,2,2,2,2,2,2,2,2,2,3,4,4,4,5,5,5,6,6,6,7,7,
45027,Fine Particulate Matter,2020-04-12,7,9,9,11,10,11,9,10,9,10,10,9,9,9,9,9,8,8,8,8,7,7,7,7,
45027,Fine Particulate Matter,2020-04-13,7,7,9,9,5,3,3,3,3,4,4,5,6,6,5,6,6,6,6,5,5,4,4,3,
45027,Fine Particulate Matter,2020-04-14,3,4,4,4,3,3,2,2,2,2,3,4,5,5,5,5,5,8,9,8,6,5,5,5,
45027,Fine Particulate Matter,2020-04-15,5,5,5,5,5,4,4,2,2,4,4,5,4,3,3,3,4,3,3,3,3,3,3,3,
45027,Fine Particulate Matter,2020-04-16,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,
45027,Fine Particulate Matter,2020-04-17,5,5,5,5,5,6,6,4,3,3,3,4,5,5,5,6,7,7,7,7,8,7,8,9,
45027,Fine Particulate Matter,2020-04-18,9,9,10,11,10,10,9,7,5,6,8,8,9,9,9,9,11,14,13,13,12,12,12,12,
45027,Fine Particulate Matter,2020-04-19,11,12,11,11,11,11,10,9,11,13,14,14,13,14,12,7,5,4,4,4,4,4,4,4,
45027,Fine Particulate Matter,2020-04-20,4,5,5,5,5,4,4,2,2,2,3,4,4,4,4,5,5,7,7,7,5,5,5,5,
45027,Fine Particulate Matter,2020-04-21,6,5,4,3,3,3,3,3,2,3,3,3,3,3,3,3,3,5,5,5,5,5,5,4,
45027,Fine Particulate Matter,2020-04-22,5,5,5,4,4,4,3,3,2,3,3,3,3,3,3,3,4,5,6,7,7,7,7,6,
45027,Fine Particulate Matter,2020-04-23,7,7,7,7,6,4,3,2,4,3,4,5,5,5,4,4,5,7,7,6,6,6,5,5,
45027,Fine Particulate Matter,2020-04-24,5,7,6,6,6,5,5,5,5,5,5,5,6,6,6,6,6,7,6,6,6,5,5,5,
45027,Fine Particulate Matter,2020-04-25,5,5,5,5,5,4,3,2,2,4,4,5,5,5,4,4,4,6,6,7,8,8,6,5,
45027,Fine Particulate Matter,2020-04-26,5,4,4,4,4,5,4,4,4,4,4,5,5,4,4,4,4,3,4,3,3,2,2,2,
45027,Fine Particulate Matter,2020-04-27,4,3,4,4,3,4,3,2,2,3,4,5,6,5,5,5,5,5,6,7,7,7,7,6,
45027,Fine Particulate Matter,2020-04-28,5,5,6,6,6,6,5,4,5,6,7,7,5,5,5,6,6,5,5,6,6,5,5,4,
45027,Fine Particulate Matter,2020-04-29,6,4,5,5,5,4,5,4,5,8,8,9,8,8,9,8,8,8,9,9,10,9,10,9,
45027,Fine Particulate Matter,2020-04-30,7,7,8,7,6,5,4,5,6,4,4,4,5,4,3,3,4,6,14,15,12,10,11,12,
45027,Fine Particulate Matter,2020-05-01,8,7,6,5,7,9,5,3,3,3,2,2,2,2,2,2,2,2,3,4,4,4,4,3,
45027,Fine Particulate Matter,2020-05-02,3,4,4,4,4,4,2,2,2,4,6,7,6,5,7,6,7,10,10,9,7,7,6,6,
45027,Fine Particulate Matter,2020-05-03,6,8,7,8,9,9,6,6,7,6,5,6,5,4,4,4,4,4,4,5,4,4,3,3,
45027,Fine Particulate Matter,2020-05-04,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,
45027,Fine Particulate Matter,2020-05-05,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,5,5,8,9,8,8,8,7,8,
45027,Fine Particulate Matter,2020-05-06,8,7,6,5,4,4,3,2,2,4,4,5,5,5,5,5,5,6,7,7,6,5,5,4,
