Date,Station ID,Latitude,Longitude,CO_subAQI,NO2_subAQI,O3_subAQI,PM2.5_subAQI,SO2_subAQI,AQI,date,MeanTemp,MeanPrecip,wx_n,TotalTraffic,tr_n
2022-04-26,12008,42.315778,-83.043667,1,14,28,21,0,28,2022-04-26,5.2,0,1,2182,45
2022-04-26,12016,42.292889,-83.073139,,11,27,23,7,27,2022-04-26,5.2,0,1,2562,46
2022-04-26,13001,42.403694,-82.208306,,5,27,10,,27,2022-04-26,,,,441,6
2022-04-26,14111,42.990263,-82.395341,,10,28,7,0,28,2022-04-26,4.05,1.8,2,1769,10
2022-04-26,15020,43.333084,-81.74289,,1,29,14,,29,2022-04-26,,,,311,3
2022-04-26,15026,42.974485,-81.200813,,5,27,14,,27,2022-04-26,4.25,1.5,2,2674,6
2022-04-26,16015,42.672127,-81.162948,,3,25,13,,25,2022-04-26,,,,,
2022-04-26,18007,44.314472,-81.549722,,,27,8,,27,2022-04-26,,,,,
2022-04-26,21005,43.138611,-80.292639,,4,28,23,,28,2022-04-26,5.1,0.3,1,474,14
2022-04-26,26060,43.443833,-80.503806,,5,27,7,,27,2022-04-26,,,,4643,5
2022-04-26,27067,43.160056,-79.23475,,7,28,28,,28,2022-04-26,6.7,,2,14212,28
2022-04-26,28028,43.551611,-80.264167,,4,29,17,,29,2022-04-26,4.3,0.9,1,2889,9
2022-04-26,29000,43.25778,-79.861664,1,5,26,23,0,26,2022-04-26,6.85,0.6,2,15627,21
2022-04-26,29118,43.257444,-79.90775,,6,26,21,,26,2022-04-26,6.85,0.6,2,3837,8
2022-04-26,29214,43.241324,-79.889328,,3,27,42,0,42,2022-04-26,6.366666666666667,0.5,3,6592,12
2022-04-26,31129,43.645451,-79.3891,,20,22,32,,32,2022-04-26,7.1,2.05,2,166665,299
2022-04-26,33003,43.747917,-79.274056,,12,22,19,,22,2022-04-26,,,,128821,120
2022-04-26,34021,43.78047,-79.467372,,18,23,26,0,26,2022-04-26,,,,103711,92
2022-04-26,35125,43.709444,-79.5435,2,28,19,30,0,30,2022-04-26,6.2,2.8,1,129972,112
2022-04-26,44008,43.314603,-79.80277,,10,22,17,,22,2022-04-26,6.85,0.6,2,32859,30
2022-04-26,44017,43.486917,-79.702278,,5,28,16,,28,2022-04-26,,,,39199,27
2022-04-26,44029,43.52965,-79.862449,,8,26,22,1,26,2022-04-26,,,,9229,16
2022-04-26,45027,43.952248,-78.91252,,5,27,24,,27,2022-04-26,6,0,1,8804,26
2022-04-26,46090,43.669911,-79.766589,,4,26,16,,26,2022-04-26,,,,37835,27
2022-04-26,46108,43.546174,-79.658797,,7,27,13,,27,2022-04-26,,,,63625,45
2022-04-26,47045,44.382338,-79.702446,,6,24,11,,24,2022-04-26,9.4,0,2,1475,3
2022-04-26,48006,44.044306,-79.48325,,3,27,7,,27,2022-04-26,,,,1899,3
2022-04-26,49005,45.338261,-80.039269,,1,29,18,,29,2022-04-26,2.5,0.2,1,108,3
2022-04-26,49010,45.224278,-78.932944,,,28,11,,28,2022-04-26,,,,,
2022-04-26,51001,45.434333,-75.676,,11,30,23,0,30,2022-04-26,10.4,2.2,1,16448,14
2022-04-26,52023,44.219953,-76.521143,,3,31,21,,31,2022-04-26,8.9,1.5,3,4967,25
2022-04-26,54012,44.150528,-77.3955,,6,31,17,,31,2022-04-26,9.5,1.5,2,0,5
2022-04-26,56051,45.017976,-74.735339,,5,32,17,,32,2022-04-26,12.5,0.5,1,300,3
2022-04-26,59006,44.301918,-78.34622,,2,28,11,,28,2022-04-26,5.6,0,1,,
2022-04-26,63203,48.379389,-89.290167,,11,39,12,,39,2022-04-26,-3.2,0.4,2,2231,9
2022-04-26,71078,46.533194,-84.309917,,3,29,14,0,29,2022-04-26,,,,448,3
2022-04-26,75010,46.3225,-79.44945,,3,24,12,,24,2022-04-26,1.95,2.65,3,0,3
2022-04-26,77233,46.492002,-81.003099,,3,20,11,0,20,2022-04-26,,,,140,3
2022-04-27,12008,42.315778,-83.043667,2,9,30,23,0,30,2022-04-27,1.9,0,1,1542,45
2022-04-27,12016,42.292889,-83.073139,,13,29,16,0,29,2022-04-27,1.9,0,1,1871,46
2022-04-27,13001,42.403694,-82.208306,,4,30,14,,30,2022-04-27,,,,286,6
2022-04-27,14111,42.990263,-82.395341,,3,31,9,0,31,2022-04-27,-0.5,0.05,2,1493,10
2022-04-27,15020,43.333084,-81.74289,,0,31,11,,31,2022-04-27,,,,219,3
2022-04-27,15026,42.974485,-81.200813,,4,29,10,,29,2022-04-27,-1.5,0.6,2,2042,6
2022-04-27,16015,42.672127,-81.162948,,0,28,8,,28,2022-04-27,,,,,
2022-04-27,18007,44.314472,-81.549722,,,35,6,,35,2022-04-27,,,,,
2022-04-27,21005,43.138611,-80.292639,,4,28,9,,28,2022-04-27,,,1,325,14
2022-04-27,26060,43.443833,-80.503806,,2,28,6,,28,2022-04-27,,,,3130,5
2022-04-27,27067,43.160056,-79.23475,,7,27,9,,27,2022-04-27,2.4,,2,10821,28
2022-04-27,28028,43.551611,-80.264167,,1,30,12,,30,2022-04-27,-0.8,0,1,2516,9
2022-04-27,29000,43.25778,-79.861664,1,8,24,2,3,24,2022-04-27,1.75,0,2,13135,21
2022-04-27,29118,43.257444,-79.90775,,10,24,11,,24,2022-04-27,1.75,0,2,3246,8
2022-04-27,29214,43.241324,-79.889328,,3,26,14,1,26,2022-04-27,1.2333333333333334,0,3,5733,12
2022-04-27,31129,43.645451,-79.3891,,13,20,22,,22,2022-04-27,2.95,0,2,136402,299
2022-04-27,33003,43.747917,-79.274056,,8,23,13,,23,2022-04-27,,,,101609,120
2022-04-27,34021,43.78047,-79.467372,,15,22,13,0,22,2022-04-27,,,,82356,92
2022-04-27,35125,43.709444,-79.5435,2,18,20,17,0,20,2022-04-27,1.2,0,1,100810,112
2022-04-27,44008,43.314603,-79.80277,,7,24,3,,24,2022-04-27,1.75,0,2,27552,30
2022-04-27,44017,43.486917,-79.702278,,5,26,8,,26,2022-04-27,,,,31614,27
2022-04-27,44029,43.52965,-79.862449,,9,27,7,1,27,2022-04-27,,,,7147,16
2022-04-27,45027,43.952248,-78.91252,,0,28,14,,28,2022-04-27,1.7,0,1,6566,26
2022-04-27,46090,43.669911,-79.766589,,6,26,11,,26,2022-04-27,,,,34108,27
2022-04-27,46108,43.546174,-79.658797,,6,27,5,,27,2022-04-27,,,,52721,45
2022-04-27,47045,44.382338,-79.702446,,3,27,9,,27,2022-04-27,0,0.1,2,991,3
2022-04-27,48006,44.044306,-79.48325,,1,26,5,,26,2022-04-27,,,,1502,3
2022-04-27,49005,45.338261,-80.039269,,4,30,8,,30,2022-04-27,1,0.7,1,83,3
2022-04-27,49010,45.224278,-78.932944,,,28,5,,28,2022-04-27,,,,,
2022-04-27,51001,45.434333,-75.676,,2,28,13,0,28,2022-04-27,3.5,10.1,1,10079,14
2022-04-27,52023,44.219953,-76.521143,,3,27,12,,27,2022-04-27,4.699999999999999,0,3,3789,25
2022-04-27,54012,44.150528,-77.3955,,2,29,6,,29,2022-04-27,4.55,0,2,0,5
2022-04-27,56051,45.017976,-74.735339,,5,23,11,,23,2022-04-27,2.5,6.2,1,126,3
2022-04-27,59006,44.301918,-78.34622,,1,28,8,,28,2022-04-27,1.5,0,1,,
2022-04-27,63203,48.379389,-89.290167,,19,38,20,,38,2022-04-27,-1.15,0,2,2001,9
2022-04-27,71078,46.533194,-84.309917,,8,40,13,0,40,2022-04-27,,,,324,3
2022-04-27,75010,46.3225,-79.44945,,22,32,9,,32,2022-04-27,-1.95,0,3,0,3
2022-04-27,77233,46.492002,-81.003099,,6,36,15,0,36,2022-04-27,,,,70,3
2022-04-28,12008,42.315778,-83.043667,3,34,42,26,16,42,2022-04-28,3.7,0,1,1374,45
2022-04-28,12016,42.292889,-83.073139,,32,40,32,11,40,2022-04-28,3.7,0,1,1664,46
2022-04-28,13001,42.403694,-82.208306,,13,41,14,,41,2022-04-28,,,,268,6
2022-04-28,14111,42.990263,-82.395341,,19,42,21,0,42,2022-04-28,1.05,0,2,1032,10
2022-04-28,15020,43.333084,-81.74289,,1,42,17,,42,2022-04-28,,,,257,3
2022-04-28,15026,42.974485,-81.200813,,8,41,25,,41,2022-04-28,2.8,0.2,2,1911,6
2022-04-28,16015,42.672127,-81.162948,,4,39,22,,39,2022-04-28,,,,,
2022-04-28,18007,44.314472,-81.549722,,,41,11,,41,2022-04-28,,,,,
2022-04-28,21005,43.138611,-80.292639,,8,44,23,,44,2022-04-28,,,1,339,14
2022-04-28,26060,43.443833,-80.503806,,8,43,25,,43,2022-04-28,,,,3296,5
2022-04-28,27067,43.160056,-79.23475,,28,44,19,,44,2022-04-28,5,,2,9175,28
2022-04-28,28028,43.551611,-80.264167,,5,45,21,,45,2022-04-28,2.9,0,1,1938,9
2022-04-28,29000,43.25778,-79.861664,1,15,41,9,21,41,2022-04-28,5,0,2,11144,21
2022-04-28,29118,43.257444,-79.90775,,34,42,31,,42,2022-04-28,5,0,2,2868,8
2022-04-28,29214,43.241324,-79.889328,,8,42,30,16,42,2022-04-28,4.666666666666667,0,3,5059,12
2022-04-28,31129,43.645451,-79.3891,,29,35,39,,39,2022-04-28,5.300000000000001,0,2,106230,299
2022-04-28,33003,43.747917,-79.274056,,14,35,28,,35,2022-04-28,,,,82821,120
2022-04-28,34021,43.78047,-79.467372,,22,39,22,0,39,2022-04-28,,,,65228,92
2022-04-28,35125,43.709444,-79.5435,2,28,36,18,0,36,2022-04-28,4.3,0,1,79467,112
2022-04-28,44008,43.314603,-79.80277,,11,42,18,,42,2022-04-28,5,0,2,21799,30
2022-04-28,44017,43.486917,-79.702278,,10,42,18,,42,2022-04-28,,,,25209,27
2022-04-28,44029,43.52965,-79.862449,,17,44,24,0,44,2022-04-28,,,,6881,16
2022-04-28,45027,43.952248,-78.91252,,1,41,26,,41,2022-04-28,4.1,0,1,5485,26
2022-04-28,46090,43.669911,-79.766589,,11,42,23,,42,2022-04-28,,,,27814,27
2022-04-28,46108,43.546174,-79.658797,,14,42,25,,42,2022-04-28,,,,42568,45
2022-04-28,47045,44.382338,-79.702446,,9,37,21,,37,2022-04-28,1.75,0,2,859,3
2022-04-28,48006,44.044306,-79.48325,,9,39,16,,39,2022-04-28,,,,1342,3
2022-04-28,49005,45.338261,-80.039269,,11,40,12,,40,2022-04-28,1.6,0,1,80,3
2022-04-28,49010,45.224278,-78.932944,,,44,9,,44,2022-04-28,,,,,
2022-04-28,51001,45.434333,-75.676,,2,43,16,0,43,2022-04-28,,,1,10986,14
2022-04-28,52023,44.219953,-76.521143,,4,41,18,,41,2022-04-28,4.7,0.4,3,2940,25
2022-04-28,54012,44.150528,-77.3955,,7,43,17,,43,2022-04-28,5.75,0.05,2,0,5
2022-04-28,56051,45.017976,-74.735339,,7,40,31,,40,2022-04-28,4.5,0,1,214,3
2022-04-28,59006,44.301918,-78.34622,,2,42,14,,42,2022-04-28,4.2,0,1,,
2022-04-28,63203,48.379389,-89.290167,,23,40,28,,40,2022-04-28,-2.1,0,2,1913,9
2022-04-28,71078,46.533194,-84.309917,,27,42,31,23,42,2022-04-28,,,,245,3
2022-04-28,75010,46.3225,-79.44945,,11,42,16,,42,2022-04-28,1.45,0,3,0,3
2022-04-28,77233,46.492002,-81.003099,,21,38,34,0,38,2022-04-28,,,,84,3
2022-04-29,12008,42.315778,-83.043667,2,24,43,27,0,43,2022-04-29,5.2,0,1,1526,45
2022-04-29,12016,42.292889,-83.073139,,35,43,33,0,43,2022-04-29,5.2,0,1,1819,46
2022-04-29,13001,42.403694,-82.208306,,15,42,26,,42,2022-04-29,,,,292,6
2022-04-29,14111,42.990263,-82.395341,,18,43,34,0,43,2022-04-29,4.4,0,2,869,10
2022-04-29,15020,43.333084,-81.74289,,3,41,26,,41,2022-04-29,,,,270,3
2022-04-29,16015,42.672127,-81.162948,,4,41,37,,41,2022-04-29,,,,,
2022-04-29,18007,44.314472,-81.549722,,,40,14,,40,2022-04-29,,,,,
2022-04-29,21005,43.138611,-80.292639,,14,43,36,,43,2022-04-29,5.1,0,1,312,14
2022-04-29,26060,43.443833,-80.503806,,14,43,41,,43,2022-04-29,,,,3003,5
2022-04-29,27067,43.160056,-79.23475,,26,42,36,,42,2022-04-29,5.8,,2,10842,28
2022-04-29,28028,43.551611,-80.264167,,10,45,32,,45,2022-04-29,5.8,0,1,1909,9
2022-04-29,29000,43.25778,-79.861664,3,40,39,41,27,41,2022-04-29,6.8,0,2,12408,21
2022-04-29,29118,43.257444,-79.90775,,30,37,37,,37,2022-04-29,6.8,0,2,3617,8
2022-04-29,29214,43.241324,-79.889328,,20,40,34,17,40,2022-04-29,6.633333333333333,0,3,5172,12
2022-04-29,31129,43.645451,-79.3891,,50,33,48,,50,2022-04-29,6.8,0,2,115238,299
2022-04-29,33003,43.747917,-79.274056,,20,35,33,,35,2022-04-29,,,,86549,120
2022-04-29,34021,43.78047,-79.467372,,24,41,34,0,41,2022-04-29,,,,72055,92
2022-04-29,35125,43.709444,-79.5435,2,25,37,23,3,37,2022-04-29,7.4,0,1,87478,112
2022-04-29,44008,43.314603,-79.80277,,21,39,30,,39,2022-04-29,6.8,0,2,26502,30
2022-04-29,44017,43.486917,-79.702278,,19,37,26,,37,2022-04-29,,,,28470,27
2022-04-29,44029,43.52965,-79.862449,,25,44,27,1,44,2022-04-29,,,,7195,16
2022-04-29,45027,43.952248,-78.91252,,3,40,24,,40,2022-04-29,6.7,0,1,6516,26
2022-04-29,46090,43.669911,-79.766589,,14,42,26,,42,2022-04-29,,,,27433,27
2022-04-29,46108,43.546174,-79.658797,,23,36,42,,42,2022-04-29,,,,46350,45
2022-04-29,47045,44.382338,-79.702446,,15,36,29,,36,2022-04-29,5.8,0,2,1136,3
2022-04-29,48006,44.044306,-79.48325,,11,40,31,,40,2022-04-29,,,,1342,3
2022-04-29,49005,45.338261,-80.039269,,21,38,29,,38,2022-04-29,4.7,0,1,107,3
2022-04-29,49010,45.224278,-78.932944,,,43,22,,43,2022-04-29,,,,,
2022-04-29,51001,45.434333,-75.676,,7,42,22,0,42,2022-04-29,6.7,0,1,11785,14
2022-04-29,52023,44.219953,-76.521143,,13,40,29,,40,2022-04-29,6.15,0,3,3158,25
2022-04-29,54012,44.150528,-77.3955,,21,42,41,,42,2022-04-29,7.45,0,2,0,5
2022-04-29,56051,45.017976,-74.735339,,7,41,38,,41,2022-04-29,6.5,0,1,188,3
2022-04-29,59006,44.301918,-78.34622,,5,40,23,,40,2022-04-29,6.4,0,1,,
2022-04-29,63203,48.379389,-89.290167,,10,37,17,,37,2022-04-29,3.1,2.5,2,1959,9
2022-04-29,71078,46.533194,-84.309917,,5,41,25,1,41,2022-04-29,,,,325,3
2022-04-29,75010,46.3225,-79.44945,,18,41,31,,41,2022-04-29,4.8,0.05,3,0,3
2022-04-29,77233,46.492002,-81.003099,,30,37,39,1,39,2022-04-29,,,,83,3
2022-04-30,12008,42.315778,-83.043667,1,14,44,31,0,44,2022-04-30,9.4,0,1,1225,45
2022-04-30,12016,42.292889,-83.073139,,12,43,33,0,43,2022-04-30,9.4,0,1,1466,46
2022-04-30,13001,42.403694,-82.208306,,6,44,28,,44,2022-04-30,,,,282,6
2022-04-30,14111,42.990263,-82.395341,,15,46,34,1,46,2022-04-30,8,0,2,770,10
2022-04-30,15020,43.333084,-81.74289,,3,44,28,,44,2022-04-30,,,,265,3
2022-04-30,15026,42.974485,-81.200813,,11,44,,,44,2022-04-30,8.45,0,2,1835,6
2022-04-30,16015,42.672127,-81.162948,,4,43,40,,43,2022-04-30,,,,,
2022-04-30,18007,44.314472,-81.549722,,,43,17,,43,2022-04-30,,,,,
2022-04-30,21005,43.138611,-80.292639,,12,44,36,,44,2022-04-30,7.2,0,1,279,14
2022-04-30,26060,43.443833,-80.503806,,13,44,33,,44,2022-04-30,,,,2976,5
2022-04-30,27067,43.160056,-79.23475,,21,41,48,,48,2022-04-30,7,,2,9301,28
2022-04-30,28028,43.551611,-80.264167,,13,46,31,,46,2022-04-30,6.5,0,1,1820,9
2022-04-30,29000,43.25778,-79.861664,5,33,31,52,67,67,2022-04-30,6.800000000000001,0,2,12073,21
2022-04-30,29118,43.257444,-79.90775,,30,31,53,,53,2022-04-30,6.800000000000001,0,2,3250,8
2022-04-30,29214,43.241324,-79.889328,,16,37,38,81,81,2022-04-30,7,0,3,5466,12
2022-04-30,31129,43.645451,-79.3891,,25,39,33,,39,2022-04-30,9.45,0,2,132541,299
2022-04-30,33003,43.747917,-79.274056,,25,38,26,,38,2022-04-30,,,,93100,120
2022-04-30,34021,43.78047,-79.467372,,15,38,32,0,38,2022-04-30,,,,70470,92
2022-04-30,35125,43.709444,-79.5435,2,28,41,30,1,41,2022-04-30,7.3,0,1,87612,112
2022-04-30,44008,43.314603,-79.80277,,13,39,23,,39,2022-04-30,6.800000000000001,0,2,26348,30
2022-04-30,44017,43.486917,-79.702278,,15,41,26,,41,2022-04-30,,,,28259,27
2022-04-30,44029,43.52965,-79.862449,,19,43,29,6,43,2022-04-30,,,,6919,16
2022-04-30,45027,43.952248,-78.91252,,3,40,23,,40,2022-04-30,7,0,1,5741,26
2022-04-30,46090,43.669911,-79.766589,,32,40,36,,40,2022-04-30,,,,26028,27
2022-04-30,46108,43.546174,-79.658797,,18,40,28,,40,2022-04-30,,,,47981,45
2022-04-30,47045,44.382338,-79.702446,,26,39,43,,43,2022-04-30,6.3,0,2,945,3
2022-04-30,48006,44.044306,-79.48325,,23,42,37,,42,2022-04-30,,,,1239,3
2022-04-30,49005,45.338261,-80.039269,,25,38,28,,38,2022-04-30,7,0,1,81,3
2022-04-30,49010,45.224278,-78.932944,,,44,31,,44,2022-04-30,,,,,
2022-04-30,51001,45.434333,-75.676,,8,41,32,1,41,2022-04-30,8.4,0,1,10409,14
2022-04-30,52023,44.219953,-76.521143,,8,39,26,,39,2022-04-30,6.15,0,3,2812,25
2022-04-30,54012,44.150528,-77.3955,,12,43,25,,43,2022-04-30,8.95,0,2,0,5
2022-04-30,56051,45.017976,-74.735339,,12,38,48,,48,2022-04-30,10.5,0,1,126,3
2022-04-30,59006,44.301918,-78.34622,,12,41,32,,41,2022-04-30,6.7,0,1,,
2022-04-30,63203,48.379389,-89.290167,,10,38,26,,38,2022-04-30,5.15,17,2,1583,9
2022-04-30,71078,46.533194,-84.309917,,2,41,22,0,41,2022-04-30,,,,264,3
2022-04-30,75010,46.3225,-79.44945,,13,45,22,,45,2022-04-30,7.25,0,3,0,3
2022-04-30,77233,46.492002,-81.003099,,25,40,38,0,40,2022-04-30,,,,53,3
2022-05-01,12008,42.315778,-83.043667,2,6,37,28,4,37,2022-05-01,14.3,11.2,1,716,45
2022-05-01,12016,42.292889,-83.073139,,8,35,52,19,52,2022-05-01,14.3,11.2,1,894,46
2022-05-01,13001,42.403694,-82.208306,,3,40,39,,40,2022-05-01,,,,246,6
2022-05-01,14111,42.990263,-82.395341,,5,41,36,3,41,2022-05-01,14.55,7.5,2,876,10
2022-05-01,15020,43.333084,-81.74289,,3,36,38,,38,2022-05-01,,,,226,3
2022-05-01,15026,42.974485,-81.200813,,3,38,,,38,2022-05-01,8.4,12.3,2,1381,6
2022-05-01,16015,42.672127,-81.162948,,1,37,38,,38,2022-05-01,,,,,
2022-05-01,18007,44.314472,-81.549722,,,38,48,,48,2022-05-01,,,,,
2022-05-01,21005,43.138611,-80.292639,,20,31,54,,54,2022-05-01,7.1,20.4,1,202,14
2022-05-01,26060,43.443833,-80.503806,,7,38,44,,44,2022-05-01,,,,2680,5
2022-05-01,27067,43.160056,-79.23475,,10,37,29,,37,2022-05-01,9.4,,2,7780,28
2022-05-01,28028,43.551611,-80.264167,,7,40,30,,40,2022-05-01,7.1,4.3,1,1950,9
2022-05-01,29000,43.25778,-79.861664,3,26,31,52,31,52,2022-05-01,6.449999999999999,9.8,2,9153,21
2022-05-01,29118,43.257444,-79.90775,,30,32,53,,53,2022-05-01,6.449999999999999,9.8,2,2338,8
2022-05-01,29214,43.241324,-79.889328,,25,25,58,26,58,2022-05-01,6.3999999999999995,11.2,3,3885,12
2022-05-01,31129,43.645451,-79.3891,,13,38,37,,38,2022-05-01,8.5,1.4,2,116533,299
2022-05-01,33003,43.747917,-79.274056,,7,37,23,,37,2022-05-01,,,,80073,120
2022-05-01,34021,43.78047,-79.467372,,8,36,21,0,36,2022-05-01,,,,64198,92
2022-05-01,35125,43.709444,-79.5435,2,23,36,33,0,36,2022-05-01,8.9,2,1,73471,112
2022-05-01,44008,43.314603,-79.80277,,16,37,41,,41,2022-05-01,6.449999999999999,9.8,2,18796,30
2022-05-01,44017,43.486917,-79.702278,,16,36,38,,38,2022-05-01,,,,22421,27
2022-05-01,44029,43.52965,-79.862449,,9,37,29,1,37,2022-05-01,,,,5777,16
2022-05-01,45027,43.952248,-78.91252,,4,39,29,,39,2022-05-01,7.9,1.7,1,5512,26
2022-05-01,46090,43.669911,-79.766589,,28,34,41,,41,2022-05-01,,,,22355,27
2022-05-01,46108,43.546174,-79.658797,,5,36,31,,36,2022-05-01,,,,38072,45
2022-05-01,47045,44.382338,-79.702446,,5,36,50,,50,2022-05-01,8,5.8,2,1108,3
2022-05-01,48006,44.044306,-79.48325,,5,37,27,,37,2022-05-01,,,,1053,3
2022-05-01,49005,45.338261,-80.039269,,6,43,30,,43,2022-05-01,10.4,3.1,1,91,3
2022-05-01,49010,45.224278,-78.932944,,,41,28,,41,2022-05-01,,,,,
2022-05-01,51001,45.434333,-75.676,,8,42,29,1,42,2022-05-01,10.7,0,1,9148,14
2022-05-01,52023,44.219953,-76.521143,,12,39,30,,39,2022-05-01,9.05,0,3,3255,25
2022-05-01,54012,44.150528,-77.3955,,16,43,32,,43,2022-05-01,8.9,1.65,2,0,5
2022-05-01,56051,45.017976,-74.735339,,16,42,43,,43,2022-05-01,10.5,0,1,158,3
2022-05-01,59006,44.301918,-78.34622,,12,40,44,,44,2022-05-01,7,0,1,,
2022-05-01,63203,48.379389,-89.290167,,12,42,28,,42,2022-05-01,3.1,15.5,2,1119,9
2022-05-01,71078,46.533194,-84.309917,,3,42,26,0,42,2022-05-01,,,,174,3
2022-05-01,75010,46.3225,-79.44945,,2,43,18,,43,2022-05-01,11.850000000000001,3.8,3,0,3
2022-05-01,77233,46.492002,-81.003099,,8,39,30,0,39,2022-05-01,,,,65,3
2022-05-02,12008,42.315778,-83.043667,2,16,28,32,3,32,2022-05-02,10.6,0,1,1594,45
2022-05-02,12016,42.292889,-83.073139,,13,29,47,6,47,2022-05-02,10.6,0,1,2006,46
2022-05-02,13001,42.403694,-82.208306,,6,30,31,,31,2022-05-02,,,,244,6
2022-05-02,14111,42.990263,-82.395341,,13,25,21,1,25,2022-05-02,11.850000000000001,0,2,2139,10
2022-05-02,15020,43.333084,-81.74289,,4,30,28,,30,2022-05-02,,,,285,3
2022-05-02,15026,42.974485,-81.200813,,11,28,57,,57,2022-05-02,9.2,5.1,2,1889,6
2022-05-02,16015,42.672127,-81.162948,,4,27,23,,27,2022-05-02,,,,,
2022-05-02,18007,44.314472,-81.549722,,,27,32,,32,2022-05-02,,,,,
2022-05-02,21005,43.138611,-80.292639,,5,25,40,,40,2022-05-02,9.8,0.8,1,377,14
2022-05-02,26060,43.443833,-80.503806,,8,22,52,,52,2022-05-02,,,,3751,5
2022-05-02,27067,43.160056,-79.23475,,4,28,36,,36,2022-05-02,10.9,,2,10780,28
2022-05-02,28028,43.551611,-80.264167,,8,23,52,,52,2022-05-02,9.6,0.6,1,2535,9
2022-05-02,29000,43.25778,-79.861664,2,31,22,56,4,56,2022-05-02,9.8,0.5,2,13532,21
2022-05-02,29118,43.257444,-79.90775,,26,21,56,,56,2022-05-02,9.8,0.5,2,3459,8
2022-05-02,29214,43.241324,-79.889328,,23,22,56,13,56,2022-05-02,9.9,0.25,3,5687,12
2022-05-02,31129,43.645451,-79.3891,,31,22,64,,64,2022-05-02,9.85,0,2,124613,299
2022-05-02,33003,43.747917,-79.274056,,23,20,64,,64,2022-05-02,,,,102158,120
2022-05-02,34021,43.78047,-79.467372,,25,17,58,0,58,2022-05-02,,,,79754,92
2022-05-02,35125,43.709444,-79.5435,3,28,17,55,0,55,2022-05-02,10.7,0.2,1,104624,112
2022-05-02,44008,43.314603,-79.80277,,14,22,55,,55,2022-05-02,9.8,0.5,2,26988,30
2022-05-02,44017,43.486917,-79.702278,,25,21,61,,61,2022-05-02,,,,29317,27
2022-05-02,44029,43.52965,-79.862449,,16,20,52,0,52,2022-05-02,,,,6937,16
2022-05-02,45027,43.952248,-78.91252,,11,23,56,,56,2022-05-02,8.5,0.4,1,4616,26
2022-05-02,46090,43.669911,-79.766589,,11,21,56,,56,2022-05-02,,,,30279,27
2022-05-02,46108,43.546174,-79.658797,,22,20,60,,60,2022-05-02,,,,49684,45
2022-05-02,47045,44.382338,-79.702446,,14,18,57,,57,2022-05-02,7.800000000000001,2.6,2,905,3
2022-05-02,48006,44.044306,-79.48325,,10,22,53,,53,2022-05-02,,,,1344,3
2022-05-02,49005,45.338261,-80.039269,,3,30,51,,51,2022-05-02,8.5,1.7,1,68,3
2022-05-02,49010,45.224278,-78.932944,,,36,32,,36,2022-05-02,,,,,
2022-05-02,51001,45.434333,-75.676,,8,31,34,0,34,2022-05-02,11.8,0.7,1,13148,14
2022-05-02,52023,44.219953,-76.521143,,6,36,57,,57,2022-05-02,9.7,1.7,3,4425,25
2022-05-02,54012,44.150528,-77.3955,,8,35,55,,55,2022-05-02,12.2,1.75,2,0,5
2022-05-02,56051,45.017976,-74.735339,,10,26,36,,36,2022-05-02,11.5,3,1,195,3
2022-05-02,59006,44.301918,-78.34622,,9,29,53,,53,2022-05-02,10.6,3.9,1,,
2022-05-02,63203,48.379389,-89.290167,,11,25,19,,25,2022-05-02,5.65,0,2,1782,9
2022-05-02,71078,46.533194,-84.309917,,6,31,15,0,31,2022-05-02,,,,301,3
2022-05-02,75010,46.3225,-79.44945,,6,36,29,,36,2022-05-02,8.649999999999999,1.6,3,0,3
2022-05-02,77233,46.492002,-81.003099,,11,28,31,0,31,2022-05-02,,,,104,3
2022-05-03,12008,42.315778,-83.043667,2,19,30,54,0,54,2022-05-03,9.5,18.3,1,1314,45
2022-05-03,12016,42.292889,-83.073139,,23,28,53,0,53,2022-05-03,9.5,18.3,1,1570,46
2022-05-03,13001,42.403694,-82.208306,,11,31,48,,48,2022-05-03,,,,210,6
2022-05-03,14111,42.990263,-82.395341,,15,31,46,0,46,2022-05-03,8.3,14.3,2,630,10
2022-05-03,15020,43.333084,-81.74289,,5,31,34,,34,2022-05-03,,,,223,3
2022-05-03,15026,42.974485,-81.200813,,11,29,51,,51,2022-05-03,8,19.7,2,1017,6
2022-05-03,16015,42.672127,-81.162948,,3,31,52,,52,2022-05-03,,,,,
2022-05-03,18007,44.314472,-81.549722,,,26,40,,40,2022-05-03,,,,,
2022-05-03,21005,43.138611,-80.292639,,13,32,54,,54,2022-05-03,8.6,25.7,1,330,14
2022-05-03,26060,43.443833,-80.503806,,13,31,52,,52,2022-05-03,,,,3439,5
2022-05-03,27067,43.160056,-79.23475,,10,30,47,,47,2022-05-03,10.7,,2,10507,28
2022-05-03,28028,43.551611,-80.264167,,10,31,49,,49,2022-05-03,9.5,13.1,1,2256,9
2022-05-03,29000,43.25778,-79.861664,5,24,24,54,30,54,2022-05-03,8.55,17.5,2,13255,21
2022-05-03,29118,43.257444,-79.90775,,24,31,58,,58,2022-05-03,8.55,17.5,2,3113,8
2022-05-03,29214,43.241324,-79.889328,,14,23,60,34,60,2022-05-03,8.799999999999999,15.7,3,5791,12
2022-05-03,31129,43.645451,-79.3891,,29,31,57,,57,2022-05-03,10.15,12.350000000000001,2,119235,299
